Date,CO2
1905-01-15,297.34189556997296
1905-02-15,297.37295435087725
1905-03-15,297.4031876210303
1905-04-15,297.4326066588039
1905-05-15,297.46122274256993
1905-06-15,297.48904715070023
1905-07-15,297.5160911615669
1905-08-15,297.54236605354174
1905-09-15,297.5678831049967
1905-10-15,297.5926535943035
1905-11-15,297.6166887998343
1905-12-15,297.6399999999609
1906-01-15,297.6626057836412
1906-02-15,297.6845539821771
1906-03-15,297.7058997374567
1906-04-15,297.7266981913681
1906-05-15,297.7470044857993
1906-06-15,297.76687376263834
1906-07-15,297.78636116377334
1906-08-15,297.8055218310923
1906-09-15,297.8244109064832
1906-10-15,297.8430835318342
1906-11-15,297.8615948490333
1906-12-15,297.8799999999685
1907-01-15,297.8983468044852
1907-02-15,297.9166537942577
1907-03-15,297.9349321789173
1907-04-15,297.95319316809554
1907-05-15,297.97144797142397
1907-06-15,297.9897077985339
1907-07-15,298.0079838590569
1907-08-15,298.02628736262426
1907-09-15,298.0446295188677
1907-10-15,298.0630215374185
1907-11-15,298.0814746279081
1907-12-15,298.099999999968
1908-01-15,298.1186019056296
1908-02-15,298.1372567665236
1908-03-15,298.1559340466805
1908-04-15,298.174603210131
1908-05-15,298.1932337209056
1908-06-15,298.2117950430349
1908-07-15,298.2302566405493
1908-08-15,298.2485879774796
1908-09-15,298.2667585178562
1908-10-15,298.28473772570976
1908-11-15,298.3024950650708
1908-12-15,298.31999999996987
1909-01-15,298.3372397857697
1909-02-15,298.35427284316205
1909-03-15,298.37117538417095
1909-04-15,298.38802362082043
1909-05-15,298.4048937651346
1909-06-15,298.42186202913746
1909-07-15,298.4390046248533
1909-08-15,298.4563977643058
1909-09-15,298.47411765951927
1909-10-15,298.49224052251776
1909-11-15,298.51084256532533
1909-12-15,298.529999999966
1910-01-15,298.5497884881424
1910-02-15,298.57028149027127
1910-03-15,298.5915519164483
1910-04-15,298.6136726767687
1910-05-15,298.6367166813278
1910-06-15,298.66075684022127
1910-07-15,298.6858660635443
1910-08-15,298.7121172613924
1910-09-15,298.7395833438609
1910-10-15,298.76833722104533
1910-11-15,298.7984518030409
1910-12-15,298.82999999994325
1911-01-15,298.86303334476423
1911-02-15,298.89751786218187
1911-03-15,298.93339819979036
1911-04-15,298.9706190051841
1911-05-15,299.00912492595734
1911-06-15,299.04886060970443
1911-07-15,299.08977070401966
1911-08-15,299.13179985649725
1911-09-15,299.1748927147316
1911-10-15,299.2189939263169
1911-11-15,299.26404813884767
1911-12-15,299.309999999918
1912-01-15,299.3567934102222
1912-02-15,299.4043692828545
1912-03-15,299.4526677840087
1912-04-15,299.5016290798791
1912-05-15,299.5511933366596
1912-06-15,299.60130072054426
1912-07-15,299.6518913977272
1912-08-15,299.7029055344024
1912-09-15,299.75428329676396
1912-10-15,299.80596485100597
1912-11-15,299.8578903633223
1912-12-15,299.9099999999072
1913-01-15,299.96224671756414
1913-02-15,300.0146346355353
1913-03-15,300.06718066367216
1913-04-15,300.1199017118267
1913-05-15,300.1728146898505
1913-06-15,300.22593650759524
1913-07-15,300.2792840749128
1913-08-15,300.33287430165484
1913-09-15,300.386724097673
1913-10-15,300.44085037281906
1913-11-15,300.4952700369447
1913-12-15,300.5499999999018
1914-01-15,300.60505305229975
1914-02-15,300.66042550777996
1914-03-15,300.7161095607414
1914-04-15,300.7720974055831
1914-05-15,300.8283812367042
1914-06-15,300.8849532485037
1914-07-15,300.94180563538066
1914-08-15,300.99893059173417
1914-09-15,301.05632031196336
1914-10-15,301.11396699046725
1914-11-15,301.1718628216447
1914-12-15,301.2299999998951
1915-01-15,301.2883628319022
1915-02-15,301.3469040734887
1915-03-15,301.40556859276234
1915-04-15,301.4643012578307
1915-05-15,301.52304693680134
1915-06-15,301.5817504977819
1915-07-15,301.64035680887986
1915-08-15,301.6988107382028
1915-09-15,301.75705715385834
1915-10-15,301.8150409239541
1915-11-15,301.8727069165976
1915-12-15,301.9299999998966
1916-01-15,301.9868775639133
1916-02-15,302.0433470865301
1916-03-15,302.09942856758425
1916-04-15,302.155142006913
1916-05-15,302.21050740435373
1916-06-15,302.2655447597436
1916-07-15,302.3202740729199
1916-08-15,302.3747153437199
1916-09-15,302.42888857198096
1916-10-15,302.4828137575402
1916-11-15,302.53651090023504
1916-12-15,302.58999999990266
1917-01-15,302.64328779146115
1917-02-15,302.6963279501509
1917-03-15,302.7490608862931
1917-04-15,302.80142701020884
1917-05-15,302.8533667322192
1917-06-15,302.90482046264526
1917-07-15,302.9557286118083
1917-08-15,303.0060315900292
1917-09-15,303.05566980762904
1917-10-15,303.10458367492913
1917-11-15,303.15271360225046
1917-12-15,303.1999999999141
1918-01-15,303.2463948807785
1918-02-15,303.29189666785106
1918-03-15,303.33651538667704
1918-04-15,303.38026106280125
1918-05-15,303.42314372176867
1918-06-15,303.4651733891245
1918-07-15,303.5063600904136
1918-08-15,303.54671385118087
1918-09-15,303.5862446969713
1918-10-15,303.6249626533301
1918-11-15,303.66287774580206
1918-12-15,303.69999999993223
1919-01-15,303.73634680529494
1919-02-15,303.7719650075819
1919-03-15,303.80690881651435
1919-04-15,303.8412324418135
1919-05-15,303.87499009320015
1919-06-15,303.9082359803959
1919-07-15,303.94102431312166
1919-08-15,303.9734093010986
1919-09-15,304.0054451540481
1919-10-15,304.03718608169095
1919-11-15,304.06868629374856
1919-12-15,304.09999999994204
1920-01-15,304.131169286523
1920-02-15,304.16218774586497
1920-03-15,304.19303684687134
1920-04-15,304.2236980584461
1920-05-15,304.25415284949275
1920-06-15,304.2843826889152
1920-07-15,304.314369045617
1920-08-15,304.3440933885019
1920-09-15,304.37353718647364
1920-10-15,304.40268190843597
1920-11-15,304.43150902329256
1920-12-15,304.4599999999472
1921-01-15,304.488131140856
1921-02-15,304.5158580826862
1921-03-15,304.54313129565725
1921-04-15,304.5699012499887
1921-05-15,304.59611841590004
1921-06-15,304.621733263611
1921-07-15,304.64669626334097
1921-08-15,304.67095788530963
1921-09-15,304.6944685997364
1921-10-15,304.71717887684093
1921-11-15,304.7390391868428
1921-12-15,304.7599999999615
1922-01-15,304.78002142752746
1922-02-15,304.79910214531446
1922-03-15,304.81725047020717
1922-04-15,304.8344747190904
1922-05-15,304.85078320884884
1922-06-15,304.8661842563672
1922-07-15,304.88068617853037
1922-08-15,304.89429729222286
1922-09-15,304.90702591432955
1922-10-15,304.9188803617351
1922-11-15,304.9298689513241
1922-12-15,304.93999999998164
1923-01-15,304.94928893585535
1923-02-15,304.95777963214573
1923-03-15,304.9655230733166
1923-04-15,304.9725702438318
1923-05-15,304.97897212815474
1923-06-15,304.98477971074954
1923-07-15,304.99004397607985
1923-08-15,304.99481590860927
1923-09-15,304.9991464928017
1923-10-15,305.00308671312075
1923-11-15,305.00668755403024
1923-12-15,305.0099999999939
1924-01-15,305.0130832456083
1924-02-15,305.0160293260007
1924-03-15,305.01893848643164
1924-04-15,305.02191097216115
1924-05-15,305.0250470284497
1924-06-15,305.0284469005575
1924-07-15,305.03221083374495
1924-08-15,305.03643907327216
1924-09-15,305.0412318643996
1924-10-15,305.04668945238745
1924-11-15,305.05291208249605
1924-12-15,305.0599999999856
1925-01-15,305.0680424335075
1925-02-15,305.07708454527705
1925-03-15,305.0871604809005
1925-04-15,305.0983043859839
1925-05-15,305.1105504061336
1925-06-15,305.1239326869558
1925-07-15,305.1384853740567
1925-08-15,305.15424261304247
1925-09-15,305.1712385495193
1925-10-15,305.18950732909343
1925-11-15,305.2090830973711
1925-12-15,305.2299999999586
1926-01-15,305.2522643813579
1926-02-15,305.2757713816551
1926-03-15,305.3003883398316
1926-04-15,305.32598259486895
1926-05-15,305.3524214857488
1926-06-15,305.37957235145257
1926-07-15,305.40730253096183
1926-08-15,305.43547936325814
1926-09-15,305.46397018732307
1926-10-15,305.49264234213814
1926-11-15,305.52136316668486
1926-12-15,305.54999999994493
1927-01-15,305.5784382352583
1927-02-15,305.6066354834005
1927-03-15,305.6345674095059
1927-04-15,305.66220967870873
1927-05-15,305.6895379561432
1927-06-15,305.7165279069437
1927-07-15,305.7431551962446
1927-08-15,305.76939548917994
1927-09-15,305.7952244508842
1927-10-15,305.82061774649156
1927-11-15,305.84555104113645
1927-12-15,305.869999999953
1928-01-15,305.89394216804084
1928-02-15,305.9173626103604
1928-03-15,305.94024827183745
1928-04-15,305.9625860973977
1928-05-15,305.984363031967
1928-06-15,306.00556602047106
1928-07-15,306.02618200783553
1928-08-15,306.04619793898627
1928-09-15,306.06560075884903
1928-10-15,306.08437741234945
1928-11-15,306.10251484441335
1928-12-15,306.11999999996647
1929-01-15,306.13683475897403
1929-02-15,306.15308074155905
1929-03-15,306.16881450288435
1929-04-15,306.1841125981125
1929-05-15,306.1990515824064
1929-06-15,306.2137080109287
1929-07-15,306.2281584388422
1929-08-15,306.2424794213094
1929-09-15,306.2567475134932
1929-10-15,306.2710392705563
1929-11-15,306.2854312476614
1929-12-15,306.2999999999712
1930-01-15,306.31481254585856
1930-02-15,306.32989775653687
1930-03-15,306.3452749664295
1930-04-15,306.36096350995984
1930-05-15,306.37698272155114
1930-06-15,306.39335193562675
1930-07-15,306.41009048661033
1930-08-15,306.42721770892496
1930-09-15,306.44475293699406
1930-10-15,306.4627155052411
1930-11-15,306.48112474808937
1930-12-15,306.49999999996226
1931-01-15,306.51935487221806
1931-02-15,306.5391800839546
1931-03-15,306.5594606312046
1931-04-15,306.58018151000067
1931-05-15,306.6013277163756
1931-06-15,306.62288424636205
1931-07-15,306.64483609599256
1931-08-15,306.6671682613001
1931-09-15,306.68986573831717
1931-10-15,306.7129135230765
1931-11-15,306.7362966116107
1931-12-15,306.7599999999526
1932-01-15,306.78401217799995
1932-02-15,306.80833561111126
1932-03-15,306.83297625851003
1932-04-15,306.8579400794202
1932-05-15,306.88323303306515
1932-06-15,306.90886107866874
1932-07-15,306.93483017545447
1932-08-15,306.9611462826461
1932-09-15,306.98781535946716
1932-10-15,307.01484336514153
1932-11-15,307.04223625889256
1932-12-15,307.0699999999442
1933-01-15,307.0981438691984
1933-02-15,307.1266904342716
1933-03-15,307.1556655844588
1933-04-15,307.1850952090548
1933-05-15,307.21500519735457
1933-06-15,307.24542143865295
1933-07-15,307.276369822245
1933-08-15,307.30787623742555
1933-09-15,307.3399665734895
1933-10-15,307.37266671973174
1933-11-15,307.40600256544735
1933-12-15,307.439999999931
1934-01-15,307.4746797059726
1934-02-15,307.5100415403407
1934-03-15,307.5460801532986
1934-04-15,307.58279019510974
1934-05-15,307.6201663160374
1934-06-15,307.6582031663449
1934-07-15,307.69689539629564
1934-08-15,307.736237656153
1934-09-15,307.7762245961802
1934-10-15,307.81685086664066
1934-11-15,307.85811111779776
1934-12-15,307.8999999999148
1935-01-15,307.94250651944947
1935-02-15,307.9855971076371
1935-03-15,308.0292325519069
1935-04-15,308.07337363968855
1935-05-15,308.1179811584115
1935-06-15,308.1630158955053
1935-07-15,308.20843863839923
1935-08-15,308.254210174523
1935-09-15,308.30029129130594
1935-10-15,308.3466427761776
1935-11-15,308.39322541656736
1935-12-15,308.43999999990484
1936-01-15,308.48693194719925
1936-02-15,308.53400521377813
1936-03-15,308.5812083885495
1936-04-15,308.6285300604207
1936-05-15,308.6759588182996
1936-06-15,308.7234832510935
1936-07-15,308.7710919477103
1936-08-15,308.81877349705746
1936-09-15,308.8665164880426
1936-10-15,308.91430950957334
1936-11-15,308.9621411505574
1936-12-15,309.0099999999023
1937-01-15,309.05786754303966
1937-02-15,309.1056968514967
1937-03-15,309.15343389332463
1937-04-15,309.20102463657463
1937-05-15,309.248415049298
1937-06-15,309.2955510995456
1937-07-15,309.34237875536877
1937-08-15,309.3888439848188
1937-09-15,309.43489275594663
1937-10-15,309.4804710368036
1937-11-15,309.5255247954408
1937-12-15,309.5699999999093
1938-01-15,309.613860611548
1938-02-15,309.65714256484557
1938-03-15,309.6998997875787
1938-04-15,309.742186207524
1938-05-15,309.78405575245813
1938-06-15,309.82556235015755
1938-07-15,309.86675992839895
1938-08-15,309.9077024149589
1938-09-15,309.94844373761407
1938-10-15,309.98903782414095
1938-11-15,310.0295386023163
1938-12-15,310.06999999991655
1939-01-15,310.11046315837757
1939-02-15,310.15091807377166
1939-03-15,310.19134195583007
1939-04-15,310.23171201428426
1939-05-15,310.27200545886535
1939-06-15,310.31219949930477
1939-07-15,310.3522713453337
1939-08-15,310.3921982066837
1939-09-15,310.4319572930859
1939-10-15,310.4715258142717
1939-11-15,310.51088097997234
1939-12-15,310.5499999999191
1940-01-15,310.5888700877712
1940-02-15,310.6275184728988
1940-03-15,310.66598238860007
1940-04-15,310.7042990681731
1940-05-15,310.7425057449162
1940-06-15,310.78063965212726
1940-07-15,310.8187380231046
1940-08-15,310.85683809114624
1940-09-15,310.8949770895505
1940-10-15,310.9331922516153
1940-11-15,310.971520810639
1940-12-15,311.0099999999196
1941-01-15,311.0486398233851
1941-02-15,311.08734136748217
1941-03-15,311.12597848928687
1941-04-15,311.16442504587536
1941-05-15,311.2025548943238
1941-06-15,311.24024189170814
1941-07-15,311.27735989510467
1941-08-15,311.31378276158944
1941-09-15,311.34938434823863
1941-10-15,311.38403851212826
1941-11-15,311.41761911033456
1941-12-15,311.4499999999335
1942-01-15,311.4810787200732
1942-02-15,311.51084753819003
1942-03-15,311.5393224037923
1942-04-15,311.56651926638864
1942-05-15,311.5924540754875
1942-06-15,311.6171427805975
1942-07-15,311.6406013312269
1942-08-15,311.66284567688433
1942-09-15,311.68389176707825
1942-10-15,311.7037555513173
1942-11-15,311.72245297910973
1942-12-15,311.73999999996425
1943-01-15,311.75640872187876
1943-02-15,311.7716758868093
1943-03-15,311.7857943952012
1943-04-15,311.79875714750005
1943-05-15,311.8105570441513
1943-06-15,311.8211869856004
1943-07-15,311.8306398722927
1943-08-15,311.8389086046737
1943-09-15,311.84598608318885
1943-10-15,311.8518652082837
1943-11-15,311.85653888040355
1943-12-15,311.859999999994
1944-01-15,311.86225629961837
1944-02-15,311.8633748403127
1944-03-15,311.8634375152311
1944-04-15,311.8625262175276
1944-05-15,311.8607228403566
1944-06-15,311.85810927687197
1944-07-15,311.85476742022803
1944-08-15,311.85077916357886
1944-09-15,311.84622640007854
1944-10-15,311.8411910228813
1944-11-15,311.83575492514126
1944-12-15,311.8300000000125
1945-01-15,311.82399316294664
1945-02-15,311.8177414185844
1945-03-15,311.81123679386377
1945-04-15,311.8044713157229
1945-05-15,311.7974370110994
1945-06-15,311.7901259069317
1945-07-15,311.78253003015755
1945-08-15,311.7746414077149
1945-09-15,311.7664520665418
1945-10-15,311.75795403357637
1945-11-15,311.74913933575635
1945-12-15,311.74000000001985
1946-01-15,311.73053840977536
1946-02-15,311.7207983743127
1946-03-15,311.7108340593926
1946-04-15,311.70069963077566
1946-05-15,311.69044925422236
1946-06-15,311.6801370954933
1946-07-15,311.66981732034907
1946-08-15,311.65954409455014
1946-09-15,311.6493715838573
1946-10-15,311.639353954031
1946-11-15,311.6295453708317
1946-12-15,311.6200000000202
1947-01-15,311.61077449436306
1947-02-15,311.60193545465165
1947-03-15,311.59355196868347
1947-04-15,311.58569312425595
1947-05-15,311.57842800916666
1947-06-15,311.5718257112131
1947-07-15,311.5659553181927
1947-08-15,311.560885917903
1947-09-15,311.5566865981416
1947-10-15,311.5534264467058
1947-11-15,311.5511745513932
1947-12-15,311.5500000000013
1948-01-15,311.5499573628697
1948-02-15,311.5510431405059
1948-03-15,311.55323931595933
1948-04-15,311.55652787227945
1948-05-15,311.56089079251564
1948-06-15,311.5663100597175
1948-07-15,311.57276765693433
1948-08-15,311.58024556721574
1948-09-15,311.5887257736109
1948-10-15,311.59819025916937
1948-11-15,311.6086210069407
1948-12-15,311.61999999997425
1949-01-15,311.632306933775
1949-02-15,311.64551235367
1949-03-15,311.6595845174416
1949-04-15,311.67449168287254
1949-05-15,311.6902021077452
1949-06-15,311.7066840498421
1949-07-15,311.7239057669459
1949-08-15,311.74183551683893
1949-09-15,311.76044155730386
1949-10-15,311.7796921461231
1949-11-15,311.7995555410792
1949-12-15,311.81999999995475
1950-01-15,311.84099430002
1950-02-15,311.8625092964965
1950-03-15,311.88451636409366
1950-04-15,311.9069868775208
1950-05-15,311.92989221148747
1950-06-15,311.95320374070286
1950-07-15,311.97689283987637
1950-08-15,312.00093088371744
1950-09-15,312.0252892469354
1950-10-15,312.0499393042397
1950-11-15,312.0748524303396
1950-12-15,312.0999999999446
1951-01-15,312.12536517143127
1951-02-15,312.15097823784555
1951-03-15,312.17688127590066
1951-04-15,312.2031163623099
1951-05-15,312.2297255737867
1951-06-15,312.2567509870443
1951-07-15,312.28423467879605
1951-08-15,312.3122187257552
1951-09-15,312.3407452046351
1951-10-15,312.369856192149
1951-11-15,312.39959376501025
1951-12-15,312.42999999993225
1952-01-15,312.46110982873034
1952-02-15,312.4929296036288
1952-03-15,312.52545853195386
1952-04-15,312.5586958210318
1952-05-15,312.592640678189
1952-06-15,312.6272923107516
1952-07-15,312.66264992604584
1952-08-15,312.69871273139825
1952-09-15,312.7354799341348
1952-10-15,312.772950741582
1952-11-15,312.811124361066
1952-12-15,312.8499999999131
1953-01-15,312.88957630026255
1953-02-15,312.9298496435052
1953-03-15,312.97081584584487
1953-04-15,313.01247072348525
1953-05-15,313.0548100926303
1953-06-15,313.09782976948384
1953-07-15,313.14152557024954
1953-08-15,313.18589331113134
1953-09-15,313.2309288083328
1953-10-15,313.2766278780581
1953-11-15,313.3229863365107
1953-12-15,313.3699999998946
1954-01-15,313.41764515487466
1954-02-15,313.4658199699596
1954-03-15,313.5144030841192
1954-04-15,313.56327313632283
1954-05-15,313.61230876554026
1954-06-15,313.66138861074114
1954-07-15,313.710391310895
1954-08-15,313.7591955049715
1954-09-15,313.8076798319403
1954-10-15,313.85572293077087
1954-11-15,313.90320344043295
1954-12-15,313.94999999989614
1955-01-15,313.99600627406573
1955-02-15,314.0411760315902
1955-03-15,314.08547806705405
1955-04-15,314.1288811750416
1955-05-15,314.17135415013723
1955-06-15,314.21286578692536
1955-07-15,314.25338487999034
1955-08-15,314.2928802239166
1955-09-15,314.33132061328854
1955-10-15,314.3686748426906
1955-11-15,314.4049117067071
1955-12-15,314.43999999992246
1956-01-15,314.4739142390131
1956-02-15,314.50665182902424
1956-03-15,314.5382158970931
1956-04-15,314.5686095703568
1956-05-15,314.5978359759527
1956-06-15,314.62589824101804
1956-07-15,314.65279949269
1956-08-15,314.6785428581059
1956-09-15,314.70313146440293
1956-10-15,314.7265684387184
1956-11-15,314.7488569081895
1956-12-15,314.76999999995354
1957-01-15,314.7900265842505
1957-02-15,314.8090685037329
1957-03-15,314.827283344156
1957-04-15,314.84482869127544
1957-05-15,314.86186213084676
1957-06-15,314.8785412486253
1957-07-15,314.8950236303667
1957-08-15,314.91146686182645
1957-09-15,314.92802852876
1957-10-15,314.94486621692295
1957-11-15,314.9621375120706
1957-12-15,314.97999999995864
1958-01-15,314.9986101403992
1958-02-15,315.01811988943064
1958-03-15,315.03868007714806
1958-04-15,315.0604415336465
1958-05-15,315.083555089021
1958-06-15,315.1081715733668
1958-07-15,315.1344418167788
1958-08-15,315.1625166493521
1958-09-15,315.1925469011818
1958-10-15,315.2246834023629
1958-11-15,315.25907698299056
1958-12-15,315.2958784731598
1959-01-15,315.3352387029656
1959-02-15,315.3773085025032
1959-03-15,315.42223870186746
1959-04-15,315.4701801311536
1959-05-15,315.52128362045664
1959-06-15,315.5756999998717
1959-07-15,315.6334332686881
1959-08-15,315.6939001029693
1959-09-15,315.75637034797074
1959-10-15,315.8201138489483
1959-11-15,315.88440045115743
1959-12-15,315.9484999998539
1960-01-15,316.01183659722426
1960-02-15,316.0744513731831
1960-03-15,316.13653971457825
1960-04-15,316.1982970082573
1960-05-15,316.25991864106805
1960-06-15,316.3215999998581
1960-07-15,316.3834958045228
1960-08-15,316.44559810714634
1960-09-15,316.50785829286013
1960-10-15,316.5702277467956
1960-11-15,316.6326578540838
1960-12-15,316.69509999985627
1961-01-15,316.7575162949379
1961-02-15,316.81991175292853
1961-03-15,316.88230211312197
1961-04-15,316.94470311481183
1961-05-15,317.0071304972919
1961-06-15,317.0695999998557
1961-07-15,317.132124663012
1961-08-15,317.1947067321286
1961-09-15,317.2573457537885
1961-10-15,317.32004127457424
1961-11-15,317.3827928410687
1961-12-15,317.4455999998546
1962-01-15,317.50846329288765
1962-02-15,317.57138724361454
1962-03-15,317.63437737085496
1962-04-15,317.6974391934285
1962-05-15,317.7605782301547
1962-06-15,317.82379999985335
1962-07-15,317.8871096645637
1962-08-15,317.95051095920473
1962-09-15,318.0140072619153
1962-10-15,318.0776019508342
1962-11-15,318.1412984041
1962-12-15,318.20509999985154
1963-01-15,318.2690105479754
1963-02-15,318.3330355853492
1963-03-15,318.3971810805981
1963-04-15,318.4614530023476
1963-05-15,318.52585731922284
1963-06-15,318.5903999998494
1963-07-15,318.65508656856747
1963-08-15,318.71992077257767
1963-09-15,318.78490591479516
1963-10-15,318.8500452981356
1963-11-15,318.91534222551434
1963-12-15,318.98079999984685
1964-01-15,319.04642234351496
1964-02-15,319.11221465676505
1964-03-15,319.17818275931
1964-04-15,319.24433247086296
1964-05-15,319.31066961113675
1964-06-15,319.37719999984404
1964-07-15,319.44392914904387
1964-08-15,319.51086134017885
1964-09-15,319.5780005470374
1964-10-15,319.64535074340824
1964-11-15,319.7129159030798
1964-12-15,319.7806999998407
1965-01-15,319.8487068927035
1965-02-15,319.9169399815772
1965-03-15,319.9854025515944
1965-04-15,320.0540978878882
1965-05-15,320.1230292755914
1965-06-15,320.19219999983704
1965-07-15,320.2616131865898
1965-08-15,320.33127132514204
1965-09-15,320.40117674561816
1965-10-15,320.47133177814254
1965-11-15,320.5417387528394
1965-12-15,320.6123999998331
1966-01-15,320.68331767477036
1966-02-15,320.7544932353875
1966-03-15,320.8259279649432
1966-04-15,320.8976231466963
1966-05-15,320.96958006390537
1966-06-15,321.0417999998291
1966-07-15,321.11428463184177
1966-08-15,321.1870372137799
1966-09-15,321.2600613935952
1966-10-15,321.3333608192399
1966-11-15,321.40693913866573
1966-12-15,321.48079999982474
1967-01-15,321.5549465746102
1967-02-15,321.6293801306811
1967-03-15,321.7041014596373
1967-04-15,321.77911135307914
1967-05-15,321.8544106026067
1967-06-15,321.92999999982027
1967-07-15,322.0058804575499
1967-08-15,322.08205337354633
1967-09-15,322.1585202667904
1967-10-15,322.23528265626277
1967-11-15,322.3123420609442
1967-12-15,322.3896999998156
1968-01-15,322.46735798299585
1968-02-15,322.5453174851568
1968-03-15,322.62357997210864
1968-04-15,322.7021469096615
1968-05-15,322.7810197636256
1968-06-15,322.8601999998108
1968-07-15,322.9396889982445
1968-08-15,323.01948779582165
1968-09-15,323.09959734365435
1968-10-15,323.18001859285454
1968-11-15,323.2607524945344
1968-12-15,323.3417999998059
1969-01-15,323.423161485849
1969-02-15,323.50483503411533
1969-03-15,323.58681815212424
1969-04-15,323.6691083473952
1969-05-15,323.7517031274477
1969-06-15,323.834599999801
1969-07-15,323.91779746459736
1969-08-15,324.0012979924686
1969-09-15,324.08510504666947
1969-10-15,324.1692220904546
1969-11-15,324.2536525870786
1969-12-15,324.3383999997961
1970-01-15,324.4234667101186
1970-02-15,324.5088507725846
1970-03-15,324.5945491599895
1970-04-15,324.68055884512864
1970-05-15,324.76687680079743
1970-06-15,324.85349999979115
1970-07-15,324.9404264344407
1970-08-15,325.027658175219
1970-09-15,325.1151983121343
1970-10-15,325.203049935195
1970-11-15,325.2912161344096
1970-12-15,325.3796999997862
1971-01-15,325.46850393974944
1971-02-15,325.55762763638774
1971-03-15,325.6470700902055
1971-04-15,325.73683030170736
1971-05-15,325.8269072713977
1971-06-15,325.91729999978116
1971-07-15,326.00800780527356
1971-08-15,326.0990312779372
1971-09-15,326.19037132574556
1971-10-15,326.28202885667247
1971-11-15,326.37400477869136
1971-12-15,326.4662999997759
1972-01-15,326.55891530080083
1972-02-15,326.65185095424374
1972-03-15,326.74510710548344
1972-04-15,326.8386838998987
1972-05-15,326.9325814828683
1972-06-15,327.02679999977073
1972-07-15,327.1213393235072
1972-08-15,327.2161982370668
1972-09-15,327.31137525096096
1972-10-15,327.40686887570126
1972-11-15,327.50267762179897
1972-12-15,327.5987999997656
1973-01-15,327.6952343482344
1973-02-15,327.7919783183258
1973-03-15,327.8890293892819
1973-04-15,327.98638504034494
1973-05-15,328.08404275075713
1973-06-15,328.1819999997607
1973-07-15,328.2802552265885
1973-08-15,328.3788107104363
1973-09-15,328.4776696904905
1973-10-15,328.5768354059375
1973-11-15,328.67631109596374
1973-12-15,328.7760999997556
1974-01-15,328.8762044661928
1974-02-15,328.9766232829275
1974-03-15,329.0773543473052
1974-04-15,329.1783955566713
1974-05-15,329.2797448083713
1974-06-15,329.38139999975056
1974-07-15,329.4833597775393
1974-08-15,329.5856257860068
1974-09-15,329.68820041880707
1974-10-15,329.7910860695943
1974-11-15,329.8942851320224
1974-12-15,329.9977999997454
1975-01-15,330.10163281103706
1975-02-15,330.2057846826494
1975-03-15,330.31025647595413
1975-04-15,330.415049052323
1975-05-15,330.52016327312776
1975-06-15,330.62559999974013
1975-07-15,330.73135943974256
1975-08-15,330.8374391855613
1975-09-15,330.943836175833
1975-10-15,331.05054734919463
1975-11-15,331.15756964428294
1975-12-15,331.26489999973484
1976-01-15,331.37253637287245
1976-02-15,331.48048079575796
1976-03-15,331.58873631913895
1976-04-15,331.6973059937629
1976-05-15,331.80619287037723
1976-06-15,331.91539999972963
1976-07-15,332.024928863468
1976-08-15,332.1347746668428
1976-09-15,332.244931046005
1976-10-15,332.3553916371053
1976-11-15,332.46615007629487
1976-12-15,332.57719999972454
1977-01-15,332.68853613459106
1977-02-15,332.8001575722752
1977-03-15,332.91206449520365
1977-04-15,333.0242570858027
1977-05-15,333.13673552649925
1977-06-15,333.2494999997197
1977-07-15,333.36254974465817
1977-08-15,333.4758802275789
1977-09-15,333.5894859715133
1977-10-15,333.70336149949304
1977-11-15,333.8175013345497
1977-12-15,333.93189999971503
1978-01-15,334.0465523850896
1978-02-15,334.1614548490514
1978-03-15,334.2766041170474
1978-04-15,334.39199691452455
1978-05-15,334.5076299669299
1978-06-15,334.62349999971076
1978-07-15,334.7396036762323
1978-08-15,334.85593741153434
1978-09-15,334.97249755857473
1978-10-15,335.0892804703116
1978-11-15,335.206282499703
1978-12-15,335.3234999997068
1979-01-15,335.44092920453795
1979-02-15,335.5585658734382
1979-03-15,335.67640564690635
1979-04-15,335.7944441654408
1979-05-15,335.9126770695402
1979-06-15,336.03109999970314
1979-07-15,336.1497086705198
1979-08-15,336.26849909294606
1979-09-15,336.38746735202966
1979-10-15,336.5066095328181
1979-11-15,336.62592172035903
1979-12-15,336.74539999969994
1980-01-15,336.86504027826555
1980-02-15,336.9848377529899
1980-03-15,337.1047874431841
1980-04-15,337.2248843681592
1980-05-15,337.34512354722654
1980-06-15,337.46549999969704
1980-07-15,337.5860093812814
1980-08-15,337.70664989328804
1980-09-15,337.82742037342473
1980-10-15,337.94831965939943
1980-11-15,338.06934658892004
1980-12-15,338.19049999969434
1981-01-15,338.3117782133071
1981-02-15,338.4331774868499
1981-03-15,338.5546935612913
1981-04-15,338.6763221775998
1981-05-15,338.79805907674387
1981-06-15,338.91989999969195
1981-07-15,339.0418411895802
1981-08-15,339.16388089821476
1981-09-15,339.2860178795694
1981-10-15,339.40825088761756
1981-11-15,339.53057867633316
1981-12-15,339.65299999968994
1982-01-15,339.7755135080035
1982-02-15,339.89811743695736
1982-03-15,340.02080991857724
1982-04-15,340.1435890848886
1982-05-15,340.2664530679169
1982-06-15,340.38939999968795
1982-07-15,340.5124279246916
1982-08-15,340.63553453727656
1982-09-15,340.75871744425547
1982-10-15,340.8819742524414
1982-11-15,341.0053025686473
1982-12-15,341.1286999996861
